vendor,family,segment,codename,arch,model,model_full,cores,p_cores,e_cores,threads,base_clock,boost_clock,all_core_boost,l2_cache,l3_cache,tdp,tdp_config_up,process,socket,socket_count,pcie_gen,pcie_lanes,mem_type,mem_channels,mem_speed,mem_max_capacity,ecc,cxl,upi_links,igpu_model,igpu_cores,igpu_clock,npu_tops,launch_date,launch_price_usd,part_number,source_url,source_tier,confidence,notes
AMD,radeonr9300,desktop,Grenada,R9 300 Series,R9 390,AMD Radeon R9 390,,,,,,1.00 GHz,,2 MB,,275W,,28 nm,,,3.0,16,GDDR5,,384 GB/s,8 GB,,,,,,,,2015-Q2,329,,https://gamersnexus.net/hwreviews/2193-amd-r9-380x-review-and-fps-benchmark,2,low,2560 stream processors reported (~40 CU); CU count not independently confirmed tier-1
AMD,radeonr9300,desktop,Grenada,R9 300 Series,R9 390X,AMD Radeon R9 390X,64,,,,,1.05 GHz,,2 MB,,275W,,28 nm,,,3.0,16,GDDR5,,384 GB/s,8 GB,,,,,,,,2015-Q2,429,,https://www.gamespot.com/articles/amd-radeon-r9-390x-review/1100-6429617/,2,medium,2816 stream processors; Hawaii-derived Grenada rebrand
AMD,radeonr9200,desktop,Hawaii (dual),R9 200 Series,R9 295X2,AMD Radeon R9 295X2,88,,,,,1.02 GHz,,4 MB,,500W,,28 nm,,,3.0,32,GDDR5,,320 GB/s,8 GB,,,,,,,,2014-Q2,1499,,https://videocardz.com/amd/radeon-r200/radeon-r9-295x2,2,medium,"Dual-GPU (2x Hawaii XT); 2x2816 SP, 2x4GB VRAM, closed-loop liquid cooling"
AMD,radeonr9200,desktop,Hawaii Pro,R9 200 Series,R9 290,AMD Radeon R9 290,40,,,,0.95 GHz,,,1 MB,,275W,,28 nm,,,3.0,16,GDDR5,,320 GB/s,4 GB,,,,,,,,2013-Q4,399,,https://cputronic.com/en/gpu/amd-radeon-r9-290,2,medium,2560 stream processors; 4.752 TFLOPS FP32
AMD,radeonr9200,desktop,Hawaii XT,R9 200 Series,R9 290X,AMD Radeon R9 290X,44,,,,,1.00 GHz,,1 MB,,250W,,28 nm,,,3.0,16,GDDR5,,320 GB/s,4 GB,,,,,,,,2013-Q4,549,,https://videocardz.com/amd/radeon-r200/radeon-r9-290,2,medium,2816 stream processors; 512-bit bus
AMD,radeonhd5000,desktop,Hemlock (dual Cypress),TeraScale 2,ATI HD 5970,ATI Radeon HD 5970,3200,,,,0.72 GHz,,,,,294W,,40 nm,,,2.0,16,GDDR5,,256 GB/s,2 GB,,,,,,,,2009-11-18,699,,https://www.techpowerup.com/108537/amd-introduces-ati-radeon-hd-5970-fastest-graphics-card-in-the-world,3,medium,"4.64 TFLOPS FP32; dual-GPU card (2x Cypress, 1GB GDDR5 each); cores field = total stream processors (pre-GCN, no CU concept); dual-slot PCIe card"
AMD,radeonhd5000,desktop,Juniper LE,TeraScale 2,ATI HD 5750,ATI Radeon HD 5750,720,,,,0.70 GHz,,,,,86W,,40 nm,,,2.1,16,GDDR5,,73.6 GB/s,1 GB,,,,,,,,2009-10-13,129,,https://www.techpowerup.com/105555/radeon-hd-5700-series-specs-surface,3,medium,1.01 TFLOPS FP32; cores field = stream processors; 512MB variant also sold at $109; PCIe card form factor
AMD,radeonhd5000,desktop,Juniper XT,TeraScale 2,ATI HD 5770,ATI Radeon HD 5770,800,,,,0.85 GHz,,,,,108W,,40 nm,,,2.1,16,GDDR5,,76.8 GB/s,1 GB,,,,,,,,2009-10-13,159,,https://www.techpowerup.com/105570/asus-radeon-hd-5770-benchmarked?cp=2,3,medium,1.36 TFLOPS FP32; cores field = stream processors; PCIe card form factor
AMD,radeonhd8000m,desktop,Mars,HD 8000M Series,HD 8570M Series GPU,AMD Radeon HD 8570M,6,,,,0.65 GHz,0.70 GHz,,128 KB,,,,28 nm,,,3.0,,DDR3,,,2 GB,,,,,,,,2013,,,https://www.notebookcheck.net/AMD-Radeon-HD-8570M.86985.0.html,3,medium,384 shader cores
AMD,radeonhd8000m,desktop,Mars,HD 8000M Series,HD 8590M Series GPU,AMD Radeon HD 8590M,6,,,,0.62 GHz,0.70 GHz,,128 KB,,,,28 nm,,,3.0,,GDDR5,,,2 GB,,,,,,,,2012,,,https://www.notebookcheck.net/Radeon-HD-8570M-vs-Radeon-HD-8590M_3703_3716.247598.0.html,3,medium,384 shader cores; rebrand of HD 8570M with GDDR5
AMD,radeonhd8000m,desktop,Mars,HD 8000M Series,HD 8670M Series GPU,AMD Radeon HD 8670M,6,,,,,,,128 KB,,,,28 nm,,,3.0,,GDDR5/DDR3,,,2 GB,,,,,,,,2013,,,https://www.notebookcheck.net/AMD-Radeon-HD-8670M.87211.0.html,3,low,384 shader cores per family pattern; clocks/TDP not confirmed
AMD,radeonhd8000m,desktop,Mars,HD 8000M Series,HD 8690M Series GPU,AMD Radeon HD 8690M,5,,,,,,,128 KB,,,,28 nm,,,3.0,,GDDR5,,,2 GB,,,,,,,,2013,,,https://www.topcpu.net/en/cpu/radeon-hd-8690m,3,low,624 GFLOPS FP32; TDP not confirmed
AMD,radeonhd8000m,desktop,Mars,HD 8000M Series,HD 8730M Series GPU,AMD Radeon HD 8730M,6,,,,0.70 GHz,,,,,,,28 nm,,,3.0,8,DDR3,,,2 GB,,,,,,,,2013,,,https://www.techpowerup.com/gpu-specs/radeon-hd-8730m.c1967,3,low,384 shader cores; TDP not confirmed
AMD,radeonhd8000m,desktop,Mars,HD 8000M Series,HD 8750M Series GPU,AMD Radeon HD 8750M,6,,,,,,,256 KB,,,,28 nm,,,3.0,,DDR3,,,1 GB,,,,,,,,2013-Q1,,,https://www.topcpu.net/en/cpu/radeon-hd-8750m,3,low,634 GFLOPS FP32; TDP not confirmed
AMD,radeonhd8000m,desktop,Mars,HD 8000M Series,HD 8770M Series GPU,AMD Radeon HD 8770M,6,,,,0.78 GHz,0.82 GHz,,128 KB,,,,28 nm,,,3.0,8,GDDR5,,72 GB/s,2 GB,,,,,,,,2013,,,https://www.notebookcheck.net/AMD-Radeon-HD-8770M.86799.0.html,3,medium,384 shader cores; TDP comparable to prior-gen HD 7670M per source
AMD,radeonhd8000m,desktop,Mars,HD 8000M Series,HD 8790M Series GPU,AMD Radeon HD 8790M,6,,,,0.78 GHz,0.82 GHz,,128 KB,,,,28 nm,,,3.0,8,GDDR5,,72 GB/s,2 GB,,,,,,,,2013,,,https://www.notebookcheck.net/AMD-Radeon-HD-8790M.86796.0.html,3,medium,384 shader cores; TDP comparable to prior-gen HD 7670M per source
AMD,radeonhd8000m,desktop,Mars,HD 8000M Series,HD 8830M Series GPU,AMD Radeon HD 8830M,6,,,,,,,,,,,28 nm,,,3.0,,DDR3,,,2 GB,,,,,,,,2013,,,https://www.techpowerup.com/gpu-specs/radeon-hd-8830m.c1895,3,low,640 shading units; TDP not confirmed
AMD,radeon600,desktop,Mars (GCN),GCN,625,AMD Radeon 625,6,,,,,1.02 GHz,,,,50W,,28 nm,,,3.0,8,GDDR5,,48 GB/s,4 GB,,,,,,,,2019-05-01,,,https://www.notebookcheck.net/AMD-Radeon-625-Laptop-Graphics-Card.434573.0.html,3,low,0.8 TFLOPS FP32; entry mobile/OEM part based on older 'Mars' chip despite GCN branding; sources disagree on memory type/capacity (DDR3 2GB/14.4GB/s vs GDDR5 4GB/48GB/s) — flagged in notes.md
AMD,Ryzen,desktop,Matisse,Zen 2,Ryzen 3 3100,AMD Ryzen 3 3100,4,,,8,3.60 GHz,3.90 GHz,,2 MB,16 MB,65W,,TSMC 7nm (CCD)/GF 12nm (IOD),AM4,1,4.0,24,DDR4,2,DDR4-3200,128 GB,no,no,,,,,,2020-05-21,99,100-100000158BOX,https://www.amd.com/en/products/processors/desktops/ryzen/3rd-generation/amd-ryzen-3-3100.html,1,high,"Split-CCX design: 2 cores + 8MB L3 per CCX (2 CCX total), unlike 3300X's unified single-CCX layout."
AMD,Ryzen,desktop,Matisse,Zen 2,Ryzen 3 3300X,AMD Ryzen 3 3300X,4,,,8,3.80 GHz,4.30 GHz,,2 MB,16 MB,65W,,TSMC 7nm (CCD)/GF 12nm (IOD),AM4,1,4.0,24,DDR4,2,DDR4-3200,128 GB,no,no,,,,,,2020-05-21,120,100-100000159BOX,https://www.amd.com/en/products/processors/desktops/ryzen/3rd-generation/amd-ryzen-3-3300x.html,1,high,Single-CCX design: all 4 cores + full 16MB L3 in one CCX (vs split across 2 CCX in Ryzen 5/7/9 Matisse parts).
AMD,Ryzen,desktop,Matisse,Zen 2,Ryzen 5 3500 (OEM Only),AMD Ryzen 5 3500,6,,,6,3.60 GHz,4.10 GHz,,3 MB,16 MB,65W,,TSMC 7nm (CCD)/GF 12nm (IOD),AM4,1,4.0,24,DDR4,2,DDR4-3200,128 GB,no,no,,,,,,2020,,100-000000050,https://www.amd.com/en/support/kb/release-notes/rn-amd64-ryzen5-3500,2,medium,"OEM-only, SMT disabled (6C/6T). No public retail price found. Part number sourced from secondary listing, not independently re-confirmed on amd.com -> also logged as gap for verification."
AMD,Ryzen,desktop,Matisse,Zen 2,Ryzen 5 3600,AMD Ryzen 5 3600,6,,,12,3.60 GHz,4.20 GHz,,3 MB,32 MB,65W,,TSMC 7nm (CCD)/GF 12nm (IOD),AM4,1,4.0,24,DDR4,2,DDR4-3200,128 GB,no,no,,,,,,2019-07-07,199,100-100000031BOX,https://www.amd.com/en/products/processors/desktops/ryzen/3rd-generation/amd-ryzen-5-3600.html,1,high,
AMD,Ryzen,desktop,Matisse,Zen 2,Ryzen 5 3600X,AMD Ryzen 5 3600X,6,,,12,3.80 GHz,4.40 GHz,,3 MB,32 MB,95W,,TSMC 7nm (CCD)/GF 12nm (IOD),AM4,1,4.0,24,DDR4,2,DDR4-3200,128 GB,no,no,,,,,,2019-07-07,249,100-100000022BOX,https://www.amd.com/en/products/processors/desktops/ryzen/3rd-generation/amd-ryzen-5-3600x.html,1,high,
AMD,Ryzen,desktop,Matisse,Zen 2,Ryzen 5 3600XT,AMD Ryzen 5 3600XT,6,,,12,3.80 GHz,4.50 GHz,,3 MB,32 MB,95W,,TSMC 7nm (CCD)/GF 12nm (IOD),AM4,1,4.0,24,DDR4,2,DDR4-3200,128 GB,no,no,,,,,,2020-07-07,249,100-100000281BOX,https://www.amd.com/en/products/processors/desktops/ryzen/3rd-generation/amd-ryzen-5-3600xt.html,1,high,
AMD,Ryzen,desktop,Matisse,Zen 2,Ryzen 5 PRO 3600,AMD Ryzen 5 PRO 3600,6,,,12,3.60 GHz,4.20 GHz,,3 MB,32 MB,65W,,TSMC 7nm (CCD)/GF 12nm (IOD),AM4,1,4.0,24,DDR4,2,DDR4-3200,128 GB,no,no,,,,,,2020,,,https://www.amd.com/en/products/processors/desktops/ryzen-pro/3rd-generation-3000/amd-ryzen-5-pro-3600.html,2,medium,Commercial-channel PRO SKU; clocks mirror non-PRO 3600 per AMD PRO product page. No public MSRP/part number found -> gap.
AMD,Ryzen,desktop,Matisse,Zen 2,Ryzen 7 3700X,AMD Ryzen 7 3700X,8,,,16,3.60 GHz,4.40 GHz,,4 MB,32 MB,65W,,TSMC 7nm (CCD)/GF 12nm (IOD),AM4,1,4.0,24,DDR4,2,DDR4-3200,128 GB,no,no,,,,,,2019-07-07,329,100-100000071BOX,https://www.amd.com/en/products/processors/desktops/ryzen/3rd-generation/amd-ryzen-7-3700x.html,1,high,
AMD,Ryzen,desktop,Matisse,Zen 2,Ryzen 7 3800X,AMD Ryzen 7 3800X,8,,,16,3.90 GHz,4.50 GHz,,4 MB,32 MB,105W,,TSMC 7nm (CCD)/GF 12nm (IOD),AM4,1,4.0,24,DDR4,2,DDR4-3200,128 GB,no,no,,,,,,2019-07-07,399,100-100000025BOX,https://www.amd.com/en/products/processors/desktops/ryzen/3rd-generation/amd-ryzen-7-3800x.html,1,high,
AMD,Ryzen,desktop,Matisse,Zen 2,Ryzen 7 3800XT,AMD Ryzen 7 3800XT,8,,,16,3.90 GHz,4.70 GHz,,4 MB,32 MB,105W,,TSMC 7nm (CCD)/GF 12nm (IOD),AM4,1,4.0,24,DDR4,2,DDR4-3200,128 GB,no,no,,,,,,2020-07-07,399,100-100000279WOF,https://www.amd.com/en/products/processors/desktops/ryzen/3rd-generation/amd-ryzen-7-3800xt.html,2,medium,"Base clock reported inconsistently across secondary sources as either 3.8GHz or 3.9GHz; AMD product page and TechPowerUp both list 3.9GHz (unchanged from 3800X), which was trusted per AMD-first rule."
AMD,Ryzen,desktop,Matisse,Zen 2,Ryzen 7 PRO 3700,AMD Ryzen 7 PRO 3700,8,,,16,3.60 GHz,4.40 GHz,,4 MB,32 MB,65W,,TSMC 7nm (CCD)/GF 12nm (IOD),AM4,1,4.0,24,DDR4,2,DDR4-3200,128 GB,no,no,,,,,,2020,,,https://www.amd.com/en/products/processors/desktops/ryzen-pro/3rd-generation-3000/amd-ryzen-7-pro-3700.html,2,medium,Commercial-channel PRO SKU; clocks mirror non-PRO 3700X per AMD PRO product page. No public MSRP/part number found -> gap.
AMD,Ryzen,desktop,Matisse,Zen 2,Ryzen 9 3900 (OEM Only),AMD Ryzen 9 3900,12,,,24,3.10 GHz,4.30 GHz,,6 MB,64 MB,65W,,TSMC 7nm (CCD)/GF 12nm (IOD),AM4,1,4.0,24,DDR4,2,DDR4-3200,128 GB,no,no,,,,,,2019-09-24,,,https://www.amd.com/en/support/kb/release-notes/rn-amd64-ryzen9-3900,1,medium,"OEM-only SKU, no public retail price/part number found. Base/boost/cache sourced from AMD driver-support release notes (tier1-adjacent)."
AMD,Ryzen,desktop,Matisse,Zen 2,Ryzen 9 3900X,AMD Ryzen 9 3900X,12,,,24,3.80 GHz,4.60 GHz,,6 MB,64 MB,105W,,TSMC 7nm (CCD)/GF 12nm (IOD),AM4,1,4.0,24,DDR4,2,DDR4-3200,128 GB,no,no,,,,,,2019-07-07,499,100-100000023BOX,https://www.amd.com/en/products/processors/desktops/ryzen/3rd-generation/amd-ryzen-9-3900x.html,1,high,
AMD,Ryzen,desktop,Matisse,Zen 2,Ryzen 9 3900XT,AMD Ryzen 9 3900XT,12,,,24,3.80 GHz,4.70 GHz,,6 MB,64 MB,105W,,TSMC 7nm (CCD)/GF 12nm (IOD),AM4,1,4.0,24,DDR4,2,DDR4-3200,128 GB,no,no,,,,,,2020-07-07,499,100-100000277WOF,https://www.amd.com/en/products/processors/desktops/ryzen/3rd-generation/amd-ryzen-9-3900xt.html,2,medium,"Base clock cross-checked between TechPowerUp and AMD product listing cache (3.8GHz consistent with 3900X, only boost raised to 4.7GHz on XT refresh)."
AMD,Ryzen,desktop,Matisse,Zen 2,Ryzen 9 3950X,AMD Ryzen 9 3950X,16,,,32,3.50 GHz,4.70 GHz,,8 MB,64 MB,105W,,TSMC 7nm (CCD)/GF 12nm (IOD),AM4,1,4.0,24,DDR4,2,DDR4-3200,128 GB,no,no,,,,,,2019-11-25,749,100-100000051WOF,https://www.amd.com/en/products/processors/desktops/ryzen/3rd-generation/amd-ryzen-9-3950x.html,1,high,
AMD,Ryzen,desktop,Matisse,Zen 2,Ryzen 9 PRO 3900,AMD Ryzen 9 PRO 3900,12,,,24,3.10 GHz,4.30 GHz,,6 MB,64 MB,65W,,TSMC 7nm (CCD)/GF 12nm (IOD),AM4,1,4.0,24,DDR4,2,DDR4-3200,128 GB,no,no,,,,,,2020,,,https://www.amd.com/en/products/processors/desktops/ryzen-pro/3rd-generation-3000/amd-ryzen-9-pro-3900.html,2,medium,Commercial-channel PRO SKU; mirrors non-PRO 3900 OEM spec. No public MSRP found -> gap. Exact launch date not confirmed to month -> logged as year only.
AMD,rx5000,desktop,Navi 10,RX 5000 Series,RX 5600,AMD Radeon RX 5600,32,,,,,,,3 MB,,125W,,7 nm,,,4.0,12,GDDR6,,288 GB/s,6 GB,,,,,,,,2020,,,https://cputronic.com/en/gpu/amd-radeon-rx-5600-oem,3,low,"China/OEM-exclusive part, no AMD.com page; TDP reported 125-150W across sources"
AMD,rx5000,desktop,Navi 10,RX 5000 Series,RX 5600 XT,AMD Radeon RX 5600 XT,36,,,,1.24 GHz,1.56 GHz,1.38 GHz,3 MB,,150W,,7 nm,,,4.0,12,GDDR6,,288 GB/s,6 GB,,,,,,,,2020-Q1,279,,https://www.amd.com/en/products/graphics/desktops/radeon-rx-5000/rx-5600-xt.html,1,high,BIOS update raised clocks post-launch; base 1130-1235 MHz depending on revision
AMD,rx5000,desktop,Navi 10,RX 5000 Series,RX 5700,AMD Radeon RX 5700,36,,,,1.47 GHz,1.73 GHz,1.62 GHz,4 MB,,180W,,7 nm,,,4.0,16,GDDR6,,448 GB/s,8 GB,,,,,,,,2019-Q3,349,,https://www.amd.com/en/products/graphics/desktops/radeon-rx-5000/rx-5700.html,1,high,7.95 TFLOPS FP32
AMD,rx5000,desktop,Navi 10,RX 5000 Series,RX 5700 XT,AMD Radeon RX 5700 XT,40,,,,1.60 GHz,1.75 GHz,1.68 GHz,4 MB,,225W,,7 nm,,,4.0,16,GDDR6,,448 GB/s,8 GB,,,,,,,,2019-Q3,399,,https://www.amd.com/en/products/graphics/desktops/radeon-rx-5000/rx-5700-xt.html,1,high,9.75 TFLOPS FP32
AMD,rx5000,desktop,Navi 10,RX 5000 Series,RX 5700 XT 50th Anniversary,AMD Radeon RX 5700 XT 50th Anniversary Edition,40,,,,1.75 GHz,1.98 GHz,,4 MB,,225W,,7 nm,,,4.0,16,GDDR6,,448 GB/s,8 GB,,,,,,,,2019-Q4,499,,https://www.techpowerup.com/gpu-specs/radeon-rx-5700-xt-50th-anniversary-edition.c3391,3,medium,"Limited edition, factory-OC RX 5700 XT; 9.75 TFLOPS FP32"
AMD,rx5000,desktop,Navi 14,RX 5000 Series,RX 5300,AMD Radeon RX 5300,22,,,,1.45 GHz,1.65 GHz,,2 MB,,100W,,7 nm,,,4.0,6,GDDR6,,168 GB/s,3 GB,,,,,,,,2020-Q2,,,https://askgeek.io/en/gpus/AMD/Radeon-RX-5300,3,low,"OEM/China-market part, no AMD.com page"
AMD,rx5000,desktop,Navi 14,RX 5000 Series,RX 5500,AMD Radeon RX 5500,22,,,,,,,2 MB,,,,7 nm,,,4.0,8,GDDR6,,,4 GB,,,,,,,,2019,,,https://videocardz.net/amd-radeon-rx-5500,3,low,"OEM part, limited public documentation; core count inferred from Navi14 family"
AMD,rx5000,desktop,Navi 14,RX 5000 Series,RX 5500 XT,AMD Radeon RX 5500 XT,22,,,,1.61 GHz,1.84 GHz,1.72 GHz,2 MB,,130W,,7 nm,,,4.0,8,GDDR6,,224 GB/s,8 GB,,,,,,,,2019-Q4,199,,https://www.amd.com/en/products/graphics/desktops/radeon-rx-5000/rx-5500-xt.html,1,high,"also sold in 4GB variant at 224 GB/s / 4GB, $169"
AMD,rx6000,desktop,Navi 21,RX 6000 Series,RX 6800,AMD Radeon RX 6800,60,,,,1.81 GHz,2.10 GHz,,,128 MB,250W,,7 nm,,,4.0,16,GDDR6,,512 GB/s,16 GB,no,,,,,,,2020-Q4,579,,https://www.amd.com/en/products/graphics/desktops/radeon/6000-series/amd-radeon-rx-6800.html,1,high,desktop ATX card
AMD,rx6000,desktop,Navi 21,RX 6000 Series,RX 6800 XT,AMD Radeon RX 6800 XT,72,,,,2.02 GHz,2.25 GHz,,,128 MB,300W,,7 nm,,,4.0,16,GDDR6,,512 GB/s,16 GB,no,,,,,,,2020-Q4,649,,https://www.amd.com/en/products/graphics/desktops/radeon/6000-series/amd-radeon-rx-6800-xt.html,1,high,desktop ATX card
AMD,rx6000,desktop,Navi 21,RX 6000 Series,RX 6800 XT Midnight Black,AMD Radeon RX 6800 XT Midnight Black,72,,,,2.02 GHz,2.25 GHz,,,128 MB,300W,,7 nm,,,4.0,16,GDDR6,,512 GB/s,16 GB,no,,,,,,,2021-Q3,,,https://www.amd.com/en/products/graphics/desktops/radeon/6000-series/amd-radeon-rx-6800-xt.html,1,medium,"Special-edition finish of RX 6800 XT reference design, identical specs"
AMD,rx6000,desktop,Navi 21,RX 6000 Series,RX 6900 XT,AMD Radeon RX 6900 XT,80,,,,2.02 GHz,2.25 GHz,,,128 MB,300W,,7 nm,,,4.0,16,GDDR6,,512 GB/s,16 GB,no,,,,,,,2020-Q4,999,,https://www.amd.com/en/products/graphics/desktops/radeon/6000-series/amd-radeon-rx-6900-xt.html,1,high,desktop ATX card
AMD,rx6000,desktop,Navi 21,RX 6000 Series,RX 6950 XT,AMD Radeon RX 6950 XT,80,,,,,2.31 GHz,,,128 MB,335W,,7 nm,,,4.0,16,GDDR6,,576 GB/s,16 GB,no,,,,,,,2022-Q2,1099,,https://www.amd.com/en/products/graphics/desktops/radeon/6000-series/amd-radeon-rx-6950-xt.html,1,high,desktop ATX card
AMD,rx6000,desktop,Navi 22,RX 6000 Series,RX 6700,AMD Radeon RX 6700,40,,,,,2.45 GHz,,,96 MB,175W,,7 nm,,,4.0,16,GDDR6,,384 GB/s,10 GB,no,,,,,,,2021-Q2,,,https://www.fluence.network/blog/amd-radeon-rx-6700/,3,low,"China-market-only SKU; no dedicated amd.com global page found, spec corroborated via secondary source only"
AMD,rx6000,desktop,Navi 22,RX 6000 Series,RX 6700 XT,AMD Radeon RX 6700 XT,40,,,,2.32 GHz,2.58 GHz,,,96 MB,230W,,7 nm,,,4.0,16,GDDR6,,384 GB/s,12 GB,no,,,,,,,2021-Q1,479,,https://www.amd.com/en/products/graphics/desktops/radeon/6000-series/amd-radeon-rx-6700-xt.html,1,high,desktop ATX card
AMD,rx6000,desktop,Navi 22,RX 6000 Series,RX 6750 XT,AMD Radeon RX 6750 XT,40,,,,,2.60 GHz,,,96 MB,250W,,7 nm,,,4.0,16,GDDR6,,432 GB/s,12 GB,no,,,,,,,2022-Q2,549,,https://www.amd.com/en/products/graphics/desktops/radeon/6000-series/amd-radeon-rx-6750-xt.html,1,high,desktop ATX card
AMD,rx6000,desktop,Navi 23,RX 6000 Series,RX 6600,AMD Radeon RX 6600,28,,,,2.04 GHz,2.49 GHz,,,32 MB,132W,,7 nm,,,4.0,8,GDDR6,,224 GB/s,8 GB,no,,,,,,,2021-Q4,329,,https://www.amd.com/en/products/graphics/desktops/radeon/6000-series/amd-radeon-rx-6600.html,1,high,desktop ATX card
AMD,rx6000,desktop,Navi 23,RX 6000 Series,RX 6600 XT,AMD Radeon RX 6600 XT,32,,,,1.97 GHz,2.59 GHz,,,32 MB,160W,,7 nm,,,4.0,8,GDDR6,,256 GB/s,8 GB,no,,,,,,,2021-Q3,379,,https://www.amd.com/en/products/graphics/desktops/radeon/6000-series/amd-radeon-rx-6600-xt.html,1,high,desktop ATX card
AMD,rx6000,desktop,Navi 23,RX 6000 Series,RX 6650 XT,AMD Radeon RX 6650 XT,32,,,,2.41 GHz,2.63 GHz,,,32 MB,180W,,7 nm,,,4.0,8,GDDR6,,280 GB/s,8 GB,no,,,,,,,2022-Q2,399,,https://www.amd.com/en/products/graphics/desktops/radeon/6000-series/amd-radeon-rx-6650-xt.html,1,high,desktop ATX card
AMD,rx6000,desktop,Navi 24,RX 6000 Series,RX 6400,AMD Radeon RX 6400,12,,,,,2.32 GHz,,,16 MB,53W,,6 nm,,,4.0,4,GDDR6,,128 GB/s,4 GB,no,,,,,,,2022-Q1,159,,https://www.tomshardware.com/news/amd-radeon-rx-6500xt-6400xt-gpus,3,medium,"OEM-first launch, later retail; no dedicated amd.com global page found at research time"
AMD,rx6000,desktop,Navi 24,RX 6000 Series,RX 6500 XT,AMD Radeon RX 6500 XT,16,,,,,2.81 GHz,,,16 MB,107W,,6 nm,,,4.0,4,GDDR6,,144 GB/s,4 GB,no,,,,,,,2022-Q1,199,,https://www.amd.com/en/products/graphics/desktops/radeon/6000-series/amd-radeon-rx-6500-xt.html,1,high,11.53 TFLOPS FP32; only 4GB config shipped
AMD,rx6000,desktop,Navi 24,RX 6000 Series,RX 6500 XT (4GB),AMD Radeon RX 6500 XT 4GB,16,,,,,2.81 GHz,,,16 MB,107W,,6 nm,,,4.0,4,GDDR6,,144 GB/s,4 GB,no,,,,,,,2022-Q1,199,,https://www.amd.com/en/products/graphics/desktops/radeon/6000-series/amd-radeon-rx-6500-xt.html,1,high,Same SKU as RX 6500 XT; AMD only ever shipped a 4GB configuration
AMD,rx7000,desktop,Navi 31,RX 7000 Series,RX 7900 GRE,AMD Radeon RX 7900 GRE,80,,,,,2.25 GHz,,,64 MB,260W,,5 nm,,,4.0,16,GDDR6,,576 GB/s,16 GB,no,,,,,,,2023-Q3,649,,https://www.amd.com/en/products/graphics/desktops/radeon/7000-series/amd-radeon-rx-7900-gre.html,1,high,desktop ATX card
AMD,rx7000,desktop,Navi 31,RX 7000 Series,RX 7900 XT,AMD Radeon RX 7900 XT,84,,,,2.00 GHz,2.40 GHz,,,80 MB,315W,,5 nm,,,4.0,16,GDDR6,,800 GB/s,20 GB,no,,,,,,,2022-Q4,899,,https://www.amd.com/en/products/graphics/desktops/radeon/7000-series/amd-radeon-rx-7900-xt.html,1,high,desktop ATX card
AMD,rx7000,desktop,Navi 31,RX 7000 Series,RX 7900 XTX,AMD Radeon RX 7900 XTX,96,,,,2.30 GHz,2.50 GHz,,,96 MB,355W,,5 nm,,,4.0,16,GDDR6,,960 GB/s,24 GB,no,,,,,,,2022-Q4,999,,https://www.amd.com/en/products/graphics/desktops/radeon/7000-series/amd-radeon-rx-7900-xtx.html,1,high,61 TFLOPS FP32; desktop ATX card
AMD,rx7000,desktop,Navi 32,RX 7000 Series,RX 7700,AMD Radeon RX 7700,40,,,,,2.54 GHz,,,40 MB,245W,,5 nm,,,4.0,16,GDDR6,,624 GB/s,16 GB,no,,,,,,,2024-Q1,,,https://www.tomshardware.com/pc-components/gpus/amd-silently-launches-rx-7700-non-xt-with-16-gb-vram-new-rdna-3-gpu-uses-nerfed-navi-32-die-offers-reduced-performance-and-increased-power-draw,3,low,No dedicated AMD.com product page found; TBP figure questioned by press as possibly copied from RX 7800 XT listing
AMD,rx7000,desktop,Navi 32,RX 7000 Series,RX 7700 XT,AMD Radeon RX 7700 XT,54,,,,,2.54 GHz,,,48 MB,245W,,5 nm,,,4.0,16,GDDR6,,432 GB/s,12 GB,no,,,,,,,2023-Q3,449,,https://www.amd.com/en/products/graphics/desktops/radeon/7000-series/amd-radeon-rx-7700-xt.html,1,high,35 TFLOPS FP32; desktop ATX card
AMD,rx7000,desktop,Navi 32,RX 7000 Series,RX 7800 XT,AMD Radeon RX 7800 XT,60,,,,,2.43 GHz,,,64 MB,263W,,5 nm,,,4.0,16,GDDR6,,624 GB/s,16 GB,no,,,,,,,2023-Q3,499,,https://www.amd.com/en/products/graphics/desktops/radeon/7000-series/amd-radeon-rx-7800-xt.html,1,high,37 TFLOPS FP32; desktop ATX card
AMD,rx7000,desktop,Navi 33,RX 7000 Series,RX 7400,AMD Radeon RX 7400,28,,,,,,,,32 MB,55W,,6 nm,,,4.0,8,GDDR6,,172.8 GB/s,8 GB,no,,,,,,,2024-Q3,,,https://www.tomshardware.com/pc-components/gpus/amd-quietly-launches-radeon-rx-7400-8gb-budget-gaming-gpu-rdna-3-goes-another-rung-lower-on-the-ladder,3,medium,"OEM/quiet-launch SKU, no dedicated amd.com page found; no external power connector"
AMD,rx7000,desktop,Navi 33,RX 7000 Series,RX 7600,AMD Radeon RX 7600,32,,,,2.25 GHz,2.62 GHz,,,32 MB,165W,,6 nm,,,4.0,8,GDDR6,,288 GB/s,8 GB,no,,,,,,,2023-Q2,269,,https://www.amd.com/en/products/graphics/desktops/radeon/7000-series/amd-radeon-rx-7600.html,1,high,21.75 TFLOPS FP32; desktop ATX card
